#
"rh(51)"	"Normalforce"	"DATAN(TANDJA(1,1))"	"a(1,1)"	"b(1,1)"	"BJA(2,1,1)+0,75"	"R0J(1,1)"	"c11"	"c22"	"c23"	"BJA(3,1,1)"	"Penetration"	"BJA(2,1,1)+0.75+rh(51)"
-9.9600000000e-03 6.6652801937e+04 2.1338936000e-02 6.6248400000e-03 3.6826600000e-03 7.6918015100e-01 4.2473848000e-01 5.0167629792e+00 4.7221833292e+00 2.4133439716e+00 -6.8801377000e-05 1.0464500000e-04 0.0000000000e+00
-9.9500000000e-03 6.6652888575e+04 2.1277944000e-02 6.6253200000e-03 3.6871100000e-03 7.6916695100e-01 4.2473875000e-01 5.0148013817e+00 4.7196528752e+00 2.4109284253e+00 -6.8886007000e-05 1.0460800000e-04 0.0000000000e+00
-9.9400000000e-03 6.6652977818e+04 2.1214935000e-02 6.6257600000e-03 3.6916500000e-03 7.6915365900e-01 4.2473903000e-01 5.0128014223e+00 4.7170662642e+00 2.4084622786e+00 -6.8970006000e-05 1.0457100000e-04 0.0000000000e+00
-9.9300000000e-03 6.6653069600e+04 2.1149938000e-02 6.6261600000e-03 3.6962700000e-03 7.6914027200e-01 4.2473930000e-01 5.0107770045e+00 4.7144218790e+00 2.4059457602e+00 -6.9053338000e-05 1.0453500000e-04 0.0000000000e+00
-9.9200000000e-03 6.6653163853e+04 2.1082982000e-02 6.6265200000e-03 3.7009900000e-03 7.6912678800e-01 4.2473958000e-01 5.0087013464e+00 4.7117045613e+00 2.4033598302e+00 -6.9135963000e-05 1.0449800000e-04 0.0000000000e+00
-9.9100000000e-03 6.6653260505e+04 2.1014100000e-02 6.6268400000e-03 3.7057800000e-03 7.6911320600e-01 4.2473986000e-01 5.0065661552e+00 4.7089431317e+00 2.4007342285e+00 -6.9217835000e-05 1.0446200000e-04 0.0000000000e+00
-9.9000000000e-03 6.6653359489e+04 2.0943322000e-02 6.6271100000e-03 3.7106600000e-03 7.6909952200e-01 4.2474014000e-01 5.0044016204e+00 4.7061147894e+00 2.3980454613e+00 -6.9298905000e-05 1.0442600000e-04 0.0000000000e+00
-9.8900000000e-03 6.6653460730e+04 2.0870681000e-02 6.6273400000e-03 3.7156200000e-03 7.6908573500e-01 4.2474042000e-01 5.0021649008e+00 4.7032354596e+00 2.3953082495e+00 -6.9379126000e-05 1.0439000000e-04 0.0000000000e+00
-9.8800000000e-03 6.6653564161e+04 2.0796207000e-02 6.6275200000e-03 3.7206500000e-03 7.6907184200e-01 4.2474070000e-01 4.9999265395e+00 4.7003105989e+00 2.3925381205e+00 -6.9458445000e-05 1.0435300000e-04 0.0000000000e+00
-9.8700000000e-03 6.6653668224e+04 2.0721008000e-02 6.6276700000e-03 3.7257600000e-03 7.6905784200e-01 4.2474098000e-01 4.9976092870e+00 4.6973187471e+00 2.3897051582e+00 -6.9536803000e-05 1.0431700000e-04 0.0000000000e+00
-9.8600000000e-03 6.6653769043e+04 2.0647892000e-02 6.6277600000e-03 3.7309300000e-03 7.6904373100e-01 4.2474127000e-01 4.9952630645e+00 4.6943019378e+00 2.3868354823e+00 -6.9614141000e-05 1.0428100000e-04 0.0000000000e+00
-9.8500000000e-03 6.6653866500e+04 2.0576968000e-02 6.6278200000e-03 3.7361600000e-03 7.6902950900e-01 4.2474155000e-01 4.9929144728e+00 4.6912343940e+00 2.3839329541e+00 -6.9690394000e-05 1.0424400000e-04 0.0000000000e+00
-9.8400000000e-03 6.6653960672e+04 2.0508201000e-02 6.6278300000e-03 3.7414400000e-03 7.6901517200e-01 4.2474184000e-01 4.9904945424e+00 4.6881334451e+00 2.3809888651e+00 -6.9765499000e-05 1.0420800000e-04 0.0000000000e+00
-9.8300000000e-03 6.6654051641e+04 2.0441553000e-02 6.6277900000e-03 3.7467700000e-03 7.6900072000e-01 4.2474212000e-01 4.9881011896e+00 4.6850043066e+00 2.3780329632e+00 -6.9839388000e-05 1.0417100000e-04 0.0000000000e+00
-9.8200000000e-03 6.6654139489e+04 2.0376985000e-02 6.6277200000e-03 3.7521400000e-03 7.6898614800e-01 4.2474241000e-01 4.9856841100e+00 4.6818407900e+00 2.3750349725e+00 -6.9911993000e-05 1.0413300000e-04 0.0000000000e+00
-9.8100000000e-03 6.6654224295e+04 2.0314458000e-02 6.6276000000e-03 3.7575500000e-03 7.6897145500e-01 4.2474270000e-01 4.9832100166e+00 4.6786524539e+00 2.3720157529e+00 -6.9983243000e-05 1.0409500000e-04 0.0000000000e+00
-9.8000000000e-03 6.6654306137e+04 2.0253934000e-02 6.6274500000e-03 3.7629900000e-03 7.6895664000e-01 4.2474298000e-01 4.9807260448e+00 4.6754379036e+00 2.3689840237e+00 -7.0053061000e-05 1.0405700000e-04 0.0000000000e+00
-9.7900000000e-03 6.6654385097e+04 2.0195369000e-02 6.6272700000e-03 3.7684500000e-03 7.6894169900e-01 4.2474327000e-01 4.9782455723e+00 4.6722097758e+00 2.3659300085e+00 -7.0121371000e-05 1.0401700000e-04 0.0000000000e+00
-9.7800000000e-03 6.6654461249e+04 2.0138725000e-02 6.6270500000e-03 3.7739200000e-03 7.6892663100e-01 4.2474357000e-01 4.9757410209e+00 4.6689828099e+00 2.3628783516e+00 -7.0188106000e-05 1.0397600000e-04 0.0000000000e+00
-9.7700000000e-03 6.6654534668e+04 2.0083963000e-02 6.6267900000e-03 3.7794000000e-03 7.6891143300e-01 4.2474386000e-01 4.9732608917e+00 4.6657474322e+00 2.3598291267e+00 -7.0253221000e-05 1.0393400000e-04 0.0000000000e+00
-9.7600000000e-03 6.6654605432e+04 2.0031040000e-02 6.6264900000e-03 3.7848800000e-03 7.6889610300e-01 4.2474415000e-01 4.9707218694e+00 4.6625064419e+00 2.3567628579e+00 -7.0316669000e-05 1.0389100000e-04 0.0000000000e+00
-9.7500000000e-03 6.6654673612e+04 1.9979916000e-02 6.6261500000e-03 3.7903600000e-03 7.6888063800e-01 4.2474444000e-01 4.9682206017e+00 4.6592502931e+00 2.3536989410e+00 -7.0378404000e-05 1.0384600000e-04 0.0000000000e+00
-9.7400000000e-03 6.6654739283e+04 1.9930550000e-02 6.6257500000e-03 3.7958300000e-03 7.6886503600e-01 4.2474474000e-01 4.9657369940e+00 4.6559958126e+00 2.3506285934e+00 -7.0438378000e-05 1.0380000000e-04 0.0000000000e+00
-9.7300000000e-03 6.6654802517e+04 1.9882900000e-02 6.6252900000e-03 3.8012900000e-03 7.6884929400e-01 4.2474503000e-01 4.9632230506e+00 4.6527430577e+00 2.3475614994e+00 -7.0496545000e-05 1.0375200000e-04 0.0000000000e+00
-9.7200000000e-03 6.6654863385e+04 1.9836925000e-02 6.6247700000e-03 3.8067300000e-03 7.6883340900e-01 4.2474533000e-01 4.9606920283e+00 4.6494851139e+00 2.3444973994e+00 -7.0552857000e-05 1.0370100000e-04 0.0000000000e+00
-9.7100000000e-03 6.6654921956e+04 1.9792584000e-02 6.6241800000e-03 3.8121400000e-03 7.6881738000e-01 4.2474563000e-01 4.9581645634e+00 4.6462364470e+00 2.3414413089e+00 -7.0607268000e-05 1.0364900000e-04 0.0000000000e+00
-9.7000000000e-03 6.6654978300e+04 1.9749835000e-02 6.6235200000e-03 3.8175200000e-03 7.6880120300e-01 4.2474593000e-01 4.9556885477e+00 4.6429922539e+00 2.3383837064e+00 -7.0659729000e-05 1.0359500000e-04 0.0000000000e+00
-9.6900000000e-03 6.6655032484e+04 1.9708638000e-02 6.6227900000e-03 3.8228700000e-03 7.6878487500e-01 4.2474623000e-01 4.9531683037e+00 4.6397429771e+00 2.3353341292e+00 -7.0710198000e-05 1.0353800000e-04 0.0000000000e+00
-9.6800000000e-03 6.6655084574e+04 1.9668951000e-02 6.6219800000e-03 3.8281700000e-03 7.6876839500e-01 4.2474653000e-01 4.9506851206e+00 4.6365103296e+00 2.3322971683e+00 -7.0758629000e-05 1.0348000000e-04 0.0000000000e+00
-9.6700000000e-03 6.6655134636e+04 1.9630734000e-02 6.6210900000e-03 3.8334300000e-03 7.6875175900e-01 4.2474683000e-01 4.9481783313e+00 4.6332821257e+00 2.3292636301e+00 -7.0804981000e-05 1.0342000000e-04 0.0000000000e+00
-9.6600000000e-03 6.6655182736e+04 1.9593944000e-02 6.6201100000e-03 3.8386500000e-03 7.6873496500e-01 4.2474713000e-01 4.9457031433e+00 4.6300558129e+00 2.3262293324e+00 -7.0849209000e-05 1.0335800000e-04 0.0000000000e+00
-9.6500000000e-03 6.6655229016e+04 1.9558481000e-02 6.6190500000e-03 3.8438100000e-03 7.6871800900e-01 4.2474744000e-01 4.9431826848e+00 4.6268437137e+00 2.3232165823e+00 -7.0891269000e-05 1.0329400000e-04 0.0000000000e+00
-9.6400000000e-03 6.6655275544e+04 1.9522763000e-02 6.6178900000e-03 3.8489200000e-03 7.6870088800e-01 4.2474774000e-01 4.9407141718e+00 4.6236429091e+00 2.3202172797e+00 -7.0931118000e-05 1.0322700000e-04 0.0000000000e+00
-9.6300000000e-03 6.6655323195e+04 1.9486115000e-02 6.6166400000e-03 3.8539700000e-03 7.6868360000e-01 4.2474805000e-01 4.9382553953e+00 4.6204535953e+00 2.3172257106e+00 -7.0968712000e-05 1.0315800000e-04 0.0000000000e+00
-9.6200000000e-03 6.6655371951e+04 1.9448546000e-02 6.6153200000e-03 3.8589700000e-03 7.6866613900e-01 4.2474836000e-01 4.9358259913e+00 4.6172734219e+00 2.3142410397e+00 -7.1004288000e-05 1.0308600000e-04 0.0000000000e+00
-9.6100000000e-03 6.6655421808e+04 1.9410053000e-02 6.6138800000e-03 3.8638900000e-03 7.6864850500e-01 4.2474867000e-01 4.9333594642e+00 4.6141067291e+00 2.3112788502e+00 -7.1037237000e-05 1.0301200000e-04 0.0000000000e+00
-9.6000000000e-03 6.6655472754e+04 1.9370641000e-02 6.6123400000e-03 3.8687500000e-03 7.6863069400e-01 4.2474898000e-01 4.9309100730e+00 4.6109439429e+00 2.3083105563e+00 -7.1067802000e-05 1.0293400000e-04 0.0000000000e+00
-9.5900000000e-03 6.6655524776e+04 1.9330313000e-02 6.6106900000e-03 3.8735300000e-03 7.6861270100e-01 4.2474929000e-01 4.9285106657e+00 4.6078110062e+00 2.3053778577e+00 -7.1095942000e-05 1.0285400000e-04 0.0000000000e+00
-9.5800000000e-03 6.6655577867e+04 1.9289069000e-02 6.6089400000e-03 3.8782400000e-03 7.6859452300e-01 4.2474960000e-01 4.9260937039e+00 4.6046841280e+00 2.3024570052e+00 -7.1121615000e-05 1.0277100000e-04 0.0000000000e+00
-9.5700000000e-03 6.6655632021e+04 1.9246909000e-02 6.6070800000e-03 3.8828800000e-03 7.6857615500e-01 4.2474991000e-01 4.9236666454e+00 4.6015654116e+00 2.2995344225e+00 -7.1144776000e-05 1.0268500000e-04 0.0000000000e+00
-9.5600000000e-03 6.6655687228e+04 1.9203834000e-02 6.6051100000e-03 3.8874400000e-03 7.6855759500e-01 4.2475022000e-01 4.9212421391e+00 4.5984618273e+00 2.2966374327e+00 -7.1165383000e-05 1.0259500000e-04 0.0000000000e+00
-9.5500000000e-03 6.6655743482e+04 1.9159842000e-02 6.6030200000e-03 3.8919200000e-03 7.6853883700e-01 4.2475054000e-01 4.9188746155e+00 4.5953801268e+00 2.2937523988e+00 -7.1183391000e-05 1.0250200000e-04 0.0000000000e+00
-9.5400000000e-03 6.6655800778e+04 1.9114931000e-02 6.6008200000e-03 3.8963100000e-03 7.6851987700e-01 4.2475085000e-01 4.9165220060e+00 4.5923155130e+00 2.2908827016e+00 -7.1198748000e-05 1.0240600000e-04 0.0000000000e+00
-9.5300000000e-03 6.6655859114e+04 1.9069096000e-02 6.5985000000e-03 3.9006300000e-03 7.6850071100e-01 4.2475117000e-01 4.9141194102e+00 4.5892558488e+00 2.2880249148e+00 -7.1211395000e-05 1.0230600000e-04 0.0000000000e+00
-9.5200000000e-03 6.6655918486e+04 1.9022334000e-02 6.5960800000e-03 3.9048500000e-03 7.6848133400e-01 4.2475149000e-01 4.9117836409e+00 4.5862269997e+00 2.2851947555e+00 -7.1221272000e-05 1.0220200000e-04 0.0000000000e+00
-9.5100000000e-03 6.6655978895e+04 1.8974637000e-02 6.5935500000e-03 3.9089900000e-03 7.6846174100e-01 4.2475181000e-01 4.9094497659e+00 4.5832027342e+00 2.2823702665e+00 -7.1228312000e-05 1.0209400000e-04 0.0000000000e+00
-9.5000000000e-03 6.6656040336e+04 1.8926002000e-02 6.5909100000e-03 3.9130400000e-03 7.6844192700e-01 4.2475213000e-01 4.9071302006e+00 4.5802086081e+00 2.2795783921e+00 -7.1232450000e-05 1.0198300000e-04 0.0000000000e+00
-9.4900000000e-03 6.6656102817e+04 1.8876415000e-02 6.5881700000e-03 3.9170000000e-03 7.6842188600e-01 4.2475245000e-01 4.9048173099e+00 4.5772373634e+00 2.2768043377e+00 -7.1233610000e-05 1.0186800000e-04 0.0000000000e+00
-9.4800000000e-03 6.6656166336e+04 1.8825871000e-02 6.5853500000e-03 3.9208600000e-03 7.6840161300e-01 4.2475277000e-01 4.9025553550e+00 4.5742958344e+00 2.2740553090e+00 -7.1231709000e-05 1.0174900000e-04 0.0000000000e+00
-9.4700000000e-03 6.6656230898e+04 1.8774357000e-02 6.5824500000e-03 3.9246300000e-03 7.6838110300e-01 4.2475309000e-01 4.9002846994e+00 4.5713813622e+00 2.2713406320e+00 -7.1226650000e-05 1.0162600000e-04 0.0000000000e+00
-9.4600000000e-03 6.6656296517e+04 1.8721854000e-02 6.5794900000e-03 3.9283000000e-03 7.6836034800e-01 4.2475342000e-01 4.8980495117e+00 4.5685100734e+00 2.2686582197e+00 -7.1218310000e-05 1.0149800000e-04 0.0000000000e+00
-9.4500000000e-03 6.6656363195e+04 1.8668353000e-02 6.5764800000e-03 3.9318700000e-03 7.6833934200e-01 4.2475374000e-01 4.8958887914e+00 4.5656792952e+00 2.2660208628e+00 -7.1206617000e-05 1.0136800000e-04 0.0000000000e+00
-9.4400000000e-03 6.6656430938e+04 1.8613840000e-02 6.5733800000e-03 3.9353400000e-03 7.6831807800e-01 4.2475407000e-01 4.8936916583e+00 4.5628789812e+00 2.2634119869e+00 -7.1191610000e-05 1.0123300000e-04 0.0000000000e+00
-9.4300000000e-03 6.6656499753e+04 1.8558300000e-02 6.5701700000e-03 3.9387200000e-03 7.6829654500e-01 4.2475440000e-01 4.8915538451e+00 4.5600923674e+00 2.2608144938e+00 -7.1173289000e-05 1.0109400000e-04 0.0000000000e+00
-9.4200000000e-03 6.6656569652e+04 1.8501715000e-02 6.5668200000e-03 3.9420100000e-03 7.6827473800e-01 4.2475473000e-01 4.8893572384e+00 4.5573025851e+00 2.2581791925e+00 -7.1151624000e-05 1.0095200000e-04 0.0000000000e+00
-9.4100000000e-03 6.6656640646e+04 1.8444066000e-02 6.5633200000e-03 3.9452200000e-03 7.6825264400e-01 4.2475506000e-01 4.8871434590e+00 4.5544860553e+00 2.2554747828e+00 -7.1126569000e-05 1.0080600000e-04 0.0000000000e+00
-9.4000000000e-03 6.6656712748e+04 1.8385332000e-02 6.5596700000e-03 3.9483300000e-03 7.6823025700e-01 4.2475539000e-01 4.8849370874e+00 4.5516796015e+00 2.2527731338e+00 -7.1098072000e-05 1.0065600000e-04 0.0000000000e+00
-9.3900000000e-03 6.6656785976e+04 1.8325488000e-02 6.5558500000e-03 3.9513600000e-03 7.6820756600e-01 4.2475572000e-01 4.8826813413e+00 4.5488597023e+00 2.2500669570e+00 -7.1066067000e-05 1.0050200000e-04 0.0000000000e+00
-9.3800000000e-03 6.6656860186e+04 1.8264641000e-02 6.5518500000e-03 3.9543000000e-03 7.6818456000e-01 4.2475605000e-01 4.8804892094e+00 4.5460445126e+00 2.2473603076e+00 -7.1030494000e-05 1.0034500000e-04 0.0000000000e+00
-9.3700000000e-03 6.6656935270e+04 1.8202871000e-02 6.5476700000e-03 3.9571700000e-03 7.6816122800e-01 4.2475638000e-01 4.8782424073e+00 4.5432060576e+00 2.2446264758e+00 -7.0991303000e-05 1.0018500000e-04 0.0000000000e+00
-9.3600000000e-03 6.6657011257e+04 1.8140144000e-02 6.5432900000e-03 3.9599700000e-03 7.6813755700e-01 4.2475672000e-01 4.8760023482e+00 4.5403532784e+00 2.2418844619e+00 -7.0948427000e-05 1.0002200000e-04 0.0000000000e+00
-9.3500000000e-03 6.6657088173e+04 1.8076429000e-02 6.5387200000e-03 3.9627100000e-03 7.6811353600e-01 4.2475706000e-01 4.8737024114e+00 4.5374674993e+00 2.2391109859e+00 -7.0901794000e-05 9.9855900000e-05 0.0000000000e+00
-9.3400000000e-03 6.6657166048e+04 1.8011689000e-02 6.5339400000e-03 3.9654000000e-03 7.6808915100e-01 4.2475739000e-01 4.8713917316e+00 4.5345462345e+00 2.2363073859e+00 -7.0851317000e-05 9.9687400000e-05 0.0000000000e+00
-9.3300000000e-03 6.6657244910e+04 1.7945891000e-02 6.5289400000e-03 3.9680400000e-03 7.6806438800e-01 4.2475773000e-01 4.8690776316e+00 4.5315915208e+00 2.2334691511e+00 -7.0796896000e-05 9.9514700000e-05 0.0000000000e+00
-9.3200000000e-03 6.6657324793e+04 1.7878994000e-02 6.5237300000e-03 3.9706400000e-03 7.6803923400e-01 4.2475807000e-01 4.8666935579e+00 4.5285847554e+00 2.2305822108e+00 -7.0738415000e-05 9.9337600000e-05 0.0000000000e+00
-9.3100000000e-03 6.6657405729e+04 1.7810959000e-02 6.5182900000e-03 3.9732000000e-03 7.6801367400e-01 4.2475842000e-01 4.8643009883e+00 4.5255349178e+00 2.2276471464e+00 -7.0675739000e-05 9.9156100000e-05 0.0000000000e+00
-9.3000000000e-03 6.6657487753e+04 1.7741744000e-02 6.5126200000e-03 3.9757200000e-03 7.6798769100e-01 4.2475876000e-01 4.8618530806e+00 4.5224464247e+00 2.2246817638e+00 -7.0608730000e-05 9.8970600000e-05 0.0000000000e+00
-9.2900000000e-03 6.6657570904e+04 1.7671300000e-02 6.5067200000e-03 3.9782200000e-03 7.6796126900e-01 4.2475910000e-01 4.8593252231e+00 4.5192869374e+00 2.2216503703e+00 -7.0537280000e-05 9.8779400000e-05 0.0000000000e+00
-9.2800000000e-03 6.6657655216e+04 1.7599586000e-02 6.5005900000e-03 3.9806800000e-03 7.6793439100e-01 4.2475945000e-01 4.8567884350e+00 4.5160836068e+00 2.2185691561e+00 -7.0461364000e-05 9.8584700000e-05 0.0000000000e+00
-9.2700000000e-03 6.6657740738e+04 1.7526542000e-02 6.4942200000e-03 3.9831300000e-03 7.6790703600e-01 4.2475979000e-01 4.8542134471e+00 4.5128137453e+00 2.2154359263e+00 -7.0380928000e-05 9.8383800000e-05 0.0000000000e+00
-9.2600000000e-03 6.6657827508e+04 1.7452120000e-02 6.4876200000e-03 3.9855500000e-03 7.6787918500e-01 4.2476014000e-01 4.8515702886e+00 4.5094881561e+00 2.2122432893e+00 -7.0295939000e-05 9.8178800000e-05 0.0000000000e+00
-9.2500000000e-03 6.6657915584e+04 1.7376252000e-02 6.4807800000e-03 3.9879600000e-03 7.6785081500e-01 4.2476049000e-01 4.8488886902e+00 4.5061002315e+00 2.2089882499e+00 -7.0206326000e-05 9.7967600000e-05 0.0000000000e+00
-9.2400000000e-03 6.6658005006e+04 1.7298884000e-02 6.4737200000e-03 3.9903400000e-03 7.6782190400e-01 4.2476085000e-01 4.8461778764e+00 4.5026630785e+00 2.2056857631e+00 -7.0112029000e-05 9.7752800000e-05 0.0000000000e+00
-9.2300000000e-03 6.6658095841e+04 1.7219938000e-02 6.4664500000e-03 3.9927100000e-03 7.6779242600e-01 4.2476120000e-01 4.8434058799e+00 4.4991702748e+00 2.2023318867e+00 -7.0012929000e-05 9.7532300000e-05 0.0000000000e+00
-9.2200000000e-03 6.6658188136e+04 1.7139350000e-02 6.4590300000e-03 3.9950600000e-03 7.6776235900e-01 4.2476156000e-01 4.8406334375e+00 4.4956379381e+00 2.1989405453e+00 -6.9908858000e-05 9.7310500000e-05 0.0000000000e+00
-9.2100000000e-03 6.6658281968e+04 1.7057030000e-02 6.4515100000e-03 3.9973900000e-03 7.6773167300e-01 4.2476192000e-01 4.8378229233e+00 4.4920825716e+00 2.1955410805e+00 -6.9799593000e-05 9.7084600000e-05 0.0000000000e+00
-9.2000000000e-03 6.6658377387e+04 1.6972909000e-02 6.4439100000e-03 3.9996900000e-03 7.6770034300e-01 4.2476229000e-01 4.8349712149e+00 4.4885293932e+00 2.1921311231e+00 -6.9685070000e-05 9.6858600000e-05 0.0000000000e+00
-9.1900000000e-03 6.6658474467e+04 1.6886893000e-02 6.4362500000e-03 4.0019600000e-03 7.6766833200e-01 4.2476265000e-01 4.8321569312e+00 4.4849830037e+00 2.1887277956e+00 -6.9565189000e-05 9.6630400000e-05 0.0000000000e+00
-9.1800000000e-03 6.6658573270e+04 1.6798898000e-02 6.4285500000e-03 4.0042200000e-03 7.6763561000e-01 4.2476302000e-01 4.8293407899e+00 4.4814256424e+00 2.1853134393e+00 -6.9439906000e-05 9.6402500000e-05 0.0000000000e+00
-9.1700000000e-03 6.6658673860e+04 1.6708836000e-02 6.4206800000e-03 4.0064800000e-03 7.6760213300e-01 4.2476340000e-01 4.8265143483e+00 4.4778285318e+00 2.1818625077e+00 -6.9309579000e-05 9.6173300000e-05 0.0000000000e+00
-9.1600000000e-03 6.6658776294e+04 1.6616621000e-02 6.4125400000e-03 4.0087700000e-03 7.6756786300e-01 4.2476378000e-01 4.8235284840e+00 4.4741195637e+00 2.1783174996e+00 -6.9174561000e-05 9.5944500000e-05 0.0000000000e+00
-9.1500000000e-03 6.6658880664e+04 1.6522134000e-02 6.4040300000e-03 4.0110800000e-03 7.6753275400e-01 4.2476416000e-01 4.8205174016e+00 4.4703088725e+00 2.1746532081e+00 -6.9034766000e-05 9.5714600000e-05 0.0000000000e+00
-9.1400000000e-03 6.6658987032e+04 1.6425279000e-02 6.3951700000e-03 4.0134600000e-03 7.6749675700e-01 4.2476456000e-01 4.8173589246e+00 4.4663359571e+00 2.1708549835e+00 -6.8890940000e-05 9.5484300000e-05 0.0000000000e+00
-9.1300000000e-03 6.6659095499e+04 1.6325921000e-02 6.3858800000e-03 4.0159000000e-03 7.6745982000e-01 4.2476495000e-01 4.8140782850e+00 4.4622111431e+00 2.1669057104e+00 -6.8743042000e-05 9.5252700000e-05 0.0000000000e+00
-9.1200000000e-03 6.6659206166e+04 1.6223921000e-02 6.3761200000e-03 4.0184200000e-03 7.6742188600e-01 4.2476536000e-01 4.8106817812e+00 4.4579116685e+00 2.1627897969e+00 -6.8591264000e-05 9.5019500000e-05 0.0000000000e+00
-9.1100000000e-03 6.6659319132e+04 1.6119136000e-02 6.3658500000e-03 4.0210300000e-03 7.6738289700e-01 4.2476577000e-01 4.8070933863e+00 4.4534164743e+00 2.1584809767e+00 -6.8435917000e-05 9.4784800000e-05 0.0000000000e+00
-9.1000000000e-03 6.6659434329e+04 1.6011576000e-02 6.3550400000e-03 4.0237500000e-03 7.6734278700e-01 4.2476619000e-01 4.8033592737e+00 4.4487006047e+00 2.1539676758e+00 -6.8277347000e-05 9.4548700000e-05 0.0000000000e+00
-9.0900000000e-03 6.6659550773e+04 1.5902112000e-02 6.3436300000e-03 4.0266000000e-03 7.6730147900e-01 4.2476662000e-01 4.7994066756e+00 4.4437412638e+00 2.1492254569e+00 -6.8115928000e-05 9.4307400000e-05 0.0000000000e+00
-9.0800000000e-03 6.6659668414e+04 1.5790752000e-02 6.3315800000e-03 4.0296000000e-03 7.6725889600e-01 4.2476706000e-01 4.7952424045e+00 4.4385111852e+00 2.1442195063e+00 -6.7952124000e-05 9.4060400000e-05 0.0000000000e+00
-9.0700000000e-03 6.6659787420e+04 1.5677295000e-02 6.3188500000e-03 4.0327600000e-03 7.6721495100e-01 4.2476751000e-01 4.7908379790e+00 4.4330036671e+00 2.1389603531e+00 -6.7786425000e-05 9.3803900000e-05 0.0000000000e+00
-9.0600000000e-03 6.6659907973e+04 1.5561521000e-02 6.3054300000e-03 4.0360900000e-03 7.6716954900e-01 4.2476797000e-01 4.7862371962e+00 4.4272052453e+00 2.1334149730e+00 -6.7619395000e-05 9.3533500000e-05 0.0000000000e+00
-9.0500000000e-03 6.6660030187e+04 1.5443265000e-02 6.2913000000e-03 4.0396000000e-03 7.6712261500e-01 4.2476845000e-01 4.7813966705e+00 4.4211142956e+00 2.1275929117e+00 -6.7451817000e-05 9.3250800000e-05 0.0000000000e+00
-9.0400000000e-03 6.6660154206e+04 1.5322330000e-02 6.2764600000e-03 4.0433200000e-03 7.6707405700e-01 4.2476894000e-01 4.7762817718e+00 4.4147077000e+00 2.1214873206e+00 -6.7284581000e-05 9.2953700000e-05 0.0000000000e+00
-9.0300000000e-03 6.6660280118e+04 1.5198564000e-02 6.2609400000e-03 4.0472500000e-03 7.6702380200e-01 4.2476946000e-01 4.7709279819e+00 4.4080029072e+00 2.1150905815e+00 -6.7118803000e-05 9.2643800000e-05 0.0000000000e+00
-9.0200000000e-03 6.6660407967e+04 1.5071855000e-02 6.2448700000e-03 4.0514100000e-03 7.6697179300e-01 4.2476999000e-01 4.7653668453e+00 4.4010352917e+00 2.1084428774e+00 -6.6955561000e-05 9.2323900000e-05 0.0000000000e+00
-9.0100000000e-03 6.6660537706e+04 1.4942174000e-02 6.2285600000e-03 4.0557700000e-03 7.6691800500e-01 4.2477054000e-01 4.7596905621e+00 4.3939166719e+00 2.1016574918e+00 -6.6795783000e-05 9.2000000000e-05 0.0000000000e+00
-9.0000000000e-03 6.6660669060e+04 1.4809723000e-02 6.2116600000e-03 4.0604200000e-03 7.6686249200e-01 4.2477111000e-01 4.7537614960e+00 4.3864965285e+00 2.0945848984e+00 -6.6643112000e-05 9.1674500000e-05 0.0000000000e+00
